Mery_skin_rg_pinky01,0.98675292,-0.03982825,0.15546267,0.02374335,-63.08583433,128.1237572,-5.91323151
Mery_skin_lf_toe,0.0,0.0,0.0,1.0,7.98403976,2.06521326,15.78175186
Mery_sk_dw_rg_lip02_control,0.00112788,0.01727401,-0.12769621,0.99166225,-3.13704717,142.69195904,11.1805011
Mery_sk_dw_teeth,-0.01080715,-0.01834673,0.07371191,0.99705223,0.17510367,141.42630497,11.07534538
Mery_sk_rg_uparm,0.0,1.0,0.0,3.16e-06,-13.39243654,128.51411507,-2.97741178
Mery_sk_rg_lowleg_aux02,2e-08,3.45e-06,-0.70710681,0.70710675,-7.98404005,2.71006971,0.88672308
Mery_skin_rg_ring03,0.99361737,-0.03233711,0.08719038,0.0638488,-70.77219413,128.80865718,-5.15410853
Mery_skin_rg_ring02,0.99387674,0.02302585,0.08350083,0.06860352,-68.38620419,128.94725718,-4.75969254
Mery_skin_rg_ring01,0.99281278,-0.05141944,0.08840088,0.06216202,-63.58659432,128.50085719,-3.86787357
Mery_skin_lf_ear,0.0,0.0,0.0,1.0,9.2687786,147.7473862,-2.01706348
Mery_skin_lf_index01,0.08971503,-0.07545424,0.03858301,0.99235539,63.77833102,128.49823262,0.10376263
Mery_skin_lf_lowarm_twist3,0.0,1.5e-07,0.0,1.0,42.94907422,128.51411507,-2.97757612
Mery_sk_up_lf_lip08,-0.00540756,-0.00918013,0.03688314,0.99926279,3.17136095,141.25707662,10.8370518
Mery_skin_lf_index02,0.09594955,-0.06734844,-0.04804807,0.99194216,68.07134739,128.77279688,0.78618531
Mery_sk_up_rg_lip07,-0.00540756,-0.00918013,0.03688314,0.99926279,-2.7214081,142.49238883,11.37643776
Mery_sk_rg_clavicleEnd,0.0,0.0,0.0,1.0,-13.3924,128.514,-2.97741
Mery_skin_rg_uparm_twist2,0.0,1.0,0.0,3.16e-06,-17.54366379,128.51411507,-2.97743798
Mery_skin_rg_uparm_twist3,0.0,1.0,0.0,3.16e-06,-21.69489103,128.51411507,-2.97746418
Mery_sk_up_lf_lip01,-0.0025735,-0.0043689,0.01755299,0.99983308,0.30152424,142.03750231,12.77299713
Mery_sk_up_lf_lip06,-0.00532183,-0.00903459,0.0362984,0.99928599,2.58865309,141.6152337,11.54747669
Mery_skin_cn_back3,0.0,0.0,0.70710678,0.70710678,0.0,96.20913801,2.9243227
Mery_skin_rg_uparm_twist4,0.0,1.0,0.0,3.16e-06,-25.84611828,128.51411507,-2.97749038
Mery_sk_dw_lf_lip07,-0.00540756,-0.00918013,0.03688314,0.99926279,2.77953246,141.103708,10.97897932
Mery_skin_lf_up_eyelid01,-0.09983043,0.0692667,-0.11491928,0.9859156,4.214,149.945,4.762
Mery_skin_lf_upleg_twist2,0.0,-3.87e-06,-0.70710682,0.70710674,7.98403898,78.03691709,0.88678398
