Mery_sk_cn_preview_03_hair_03,0.38333501,0.1834505,-0.90520726,0.44396048,0.82282609,0.35476235,0.80990948,-0.53786907,0.23397327,-3.96662492,157.13016714,10.42523648
Mery_sk_cn_preview_03_hair_01,0.86652653,-0.36680466,-0.33850572,0.48021511,0.79760028,0.36500307,0.13610743,-0.4788404,0.86728694,-6.59570178,161.38889897,4.57804385
Mery_sk_lf_leg_control3,1.0,0.0,-4e-08,0.0,1.0,0.0,4e-08,0.0,1.0,7.98403715,60.684695,0.88687886
Mery_sk_lf_leg_control2,1.0,0.0,-4e-08,0.0,1.0,0.0,4e-08,0.0,1.0,7.98403846,73.07913935,0.88681109
Mery_sk_lf_leg_control1,1.0,-0.0,-4e-08,0.0,1.0,-0.0,4e-08,0.0,1.0,7.98403976,85.4735837,0.88674332
Mery_skin_cn_back2,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,92.78489736,2.9243227
Mery_skin_lf_upleg_twist5,-1.1e-07,-1.0,5.47e-06,1.0,-1.1e-07,5.47e-06,-5.47e-06,5.47e-06,1.0,7.98403663,55.72691725,0.88690597
Mery_skin_lf_upleg_twist4,-1.1e-07,-1.0,5.47e-06,1.0,-1.1e-07,5.47e-06,-5.47e-06,5.47e-06,1.0,7.98403741,63.16358387,0.88686531
Mery_sk_lf_leg_control5,1.0,0.0,-4e-08,0.0,1.0,0.0,4e-08,0.0,1.0,7.98403713,34.471857,0.88687886
Mery_skin_cn_back6,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,106.48185994,2.9243227
Mery_sk_lf_arm_control5,1.0,0.0,1.37e-06,0.0,1.0,0.0,-1.37e-06,0.0,1.0,41.48232445,128.51411507,-2.97749928
Mery_sk_lf_arm_control4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.14857277,128.51411507,-2.97754278
Mery_sk_lf_arm_control7,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.14982781,128.51411507,-2.97741229
Mery_sk_lf_arm_control6,1.0,0.0,1.37e-06,0.0,1.0,0.0,-1.37e-06,0.0,1.0,48.81607613,128.51411507,-2.97745579
Mery_sk_lf_arm_control1,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,13.39243654,128.51411507,-2.97741178
Mery_sk_rg_lowleg_auxEnd,1.0,0.0,5e-08,0.0,1.0,0.0,-5e-08,0.0,1.0,-7.98404043,-1.41493029,0.88670285
Mery_sk_lf_arm_control3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.2298607,128.51411507,-2.97749911
Mery_sk_lf_arm_control2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.31114862,128.51411507,-2.97745544
Mery_sk_lf_lowarm_aux02,1.0,0.0,1.588e-05,0.0,1.0,0.0,-1.588e-05,0.0,1.0,60.27482781,128.51411507,-2.97734671
Mery_sk_lf_lowarm_aux01,1.0,0.0,1.588e-05,0.0,1.0,0.0,-1.588e-05,0.0,1.0,56.14982781,128.51411507,-2.97741221
Mery_sk_lf_lowarm_auxEnd,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.39982781,128.51411507,-2.97728121
Mery_sk_cn_preview_09_hair_End,0.99997179,-0.00272776,-0.00699804,0.00252886,0.99959701,-0.02827418,0.00707234,0.02825568,0.99957571,-1.20975894,152.05426661,-19.15413305
Mery_sk_rg_lowarm_auxEnd,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-64.39982781,128.51411507,-2.97731107
Mery_sk_rg_thumbEnd,0.30211764,0.19432149,-0.82520546,-0.46690133,-0.69307312,-0.33414482,-0.70762139,0.54026732,-0.13184517,-61.95849436,125.47415727,6.53998716
Mery_sk_rg_lowarm_nonrollEnd,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-64.39982781,128.51411507,-2.97731107
Mery_skin_rg_foot,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.98403967,6.83506971,0.88674332
Mery_sk_cn_neck1,0.0,0.98033757,0.19732778,-1.0,0.0,-0.0,-0.0,-0.19732778,0.98033757,0.0,133.36243954,-3.07004487
Mery_sk_lf_upleg,-1.81e-06,-1.0,6.48e-06,1.0,-1.81e-06,-3.6e-07,3.6e-07,6.48e-06,1.0,7.98403976,85.4735837,0.88674332
Mery_sk_dw_lf_lip02_control,0.99772002,-0.06687911,-0.00905228,0.0668805,0.99776098,-0.00014871,0.00904195,-0.00045705,0.99995902,3.0912928,141.24854897,10.9367894
Mery_sk_cn_mouthcenter,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,142.93243954,-1.14374221
Mery_sk_cn_preview_09_hair_01,0.99734399,0.07213829,-0.01005127,0.00113671,0.12256722,0.99245956,0.07282629,-0.98983501,0.12215968,-1.39817421,160.47077825,-12.9547182
Mery_sk_rg_handEnd,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,-64.39982781,128.51411507,-2.97721772
Mery_sk_cn_preview_05_hair_02,0.18346677,0.61562297,0.76638652,-0.8324871,0.51191355,-0.2119192,-0.52278597,-0.59912676,0.60641731,-7.36585624,160.84035006,4.92589267
Mery_sk_cn_preview_05_hair_03,-0.04089717,0.28235345,0.95843829,-0.93383712,0.33035289,-0.13716853,-0.35535287,-0.90063505,0.25016163,-8.53899958,159.49589629,6.28670659
Mery_skin_rg_dw_eyelid02,0.98547434,0.09434836,0.1412045,-0.13660612,0.93437507,0.3290623,-0.10089147,-0.34357186,0.93369122,-4.214,149.945,4.762
Mery_skin_rg_dw_eyelid03,0.98876738,0.10433181,0.10702309,-0.11358691,0.98993982,0.08436333,-0.09714464,-0.09557213,0.99067093,-4.214,149.945,4.762
Mery_skin_rg_dw_eyelid01,0.97036613,0.17745278,-0.16401248,-0.1170006,0.93891962,0.32363683,0.21142479,-0.29485666,0.93185788,-4.214,149.945,4.762
Mery_skin_lf_lowleg_twist5,9e-08,-1.0,-4.9e-06,1.0,9e-08,-4.94e-06,4.94e-06,-4.9e-06,1.0,7.9840389,15.1261059,0.88678398
Mery_skin_lf_hand,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.14982781,128.51411507,-2.97741221
Mery_sk_lf_thumbEnd,0.30211764,-0.19432149,0.82520546,-0.46690133,0.69307312,0.33414482,-0.70762139,-0.54026732,0.13184517,61.95847285,125.47417052,6.54001506
Mery_skin_lf_lowleg_twist4,9e-08,-1.0,-4.9e-06,1.0,9e-08,-4.94e-06,4.94e-06,-4.9e-06,1.0,7.98403814,23.41714209,0.88682464
Mery_sk_cn_preview_10_hair_End,0.90788088,-0.14002435,-0.3951525,0.19635901,0.97481693,0.1057123,0.37039905,-0.17356593,0.91251269,-3.64906004,155.27631215,-18.33973867
Mery_skin_cn_back1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,89.36065672,2.9243227
Mery_skin_cn_neck3,0.0,0.98033757,0.19732778,-1.0,0.0,-0.0,-0.0,-0.19732778,0.98033757,0.0,138.14743954,-2.10689354
Mery_skin_lf_bracelet01,1.0,0.0,-4.8e-07,-0.0,1.0,-0.0,4.8e-07,0.0,1.0,57.10758316,127.65361023,-2.90471628
Mery_skin_lf_bracelet02,1.0,0.0,-4.8e-07,-0.0,1.0,0.0,4.8e-07,-0.0,1.0,55.58942131,127.82406616,-3.05504163
Mery_skin_lf_bracelet03,1.0,-0.0,-4.8e-07,0.0,1.0,0.0,4.8e-07,-0.0,1.0,54.40056896,127.82406616,-3.14325955
Mery_sk_lf_armEnd,1.0,0.0,6e-08,0.0,1.0,0.0,-6e-08,0.0,1.0,56.14982781,128.51411507,-2.97741229
Mery_sk_rg_lowleg,2.34e-06,-1.0,-4.81e-06,1.0,2.34e-06,-5.3e-07,5.3e-07,-4.81e-06,1.0,-7.98413652,48.29025064,0.88694271
Mery_sk_cn_jawEnd,0.99595347,-0.08761126,0.02002392,0.08763931,0.99615213,-0.00052616,-0.01990077,0.00227891,0.99979936,-0.45102779,142.11518512,12.09034982
Mery_skin_rg_pinky_base,0.85926563,0.0,0.26769859,0.0,-0.89999998,-0.0,0.26769859,0.0,-0.85926563,-58.28865446,128.1237572,-4.41869155
